,facility,address,city,zip_cd,num_at_address,max_seats,phone,risk_level,last_inspect_date,inspect_score,cat,closed_est,year
24079,SHIBUCHO RESTAURANT,3114 W BEVERLY BLVD,LOS ANGELES,90057,1,30,+1nan,3,2016-12-08,90.0,,0,2016
24085,SHILOHS,8939 W PICO BLVD,LOS ANGELES,90035,1,150,+13108581652,3,2016-10-13,93.0,,0,2016
24086,SHIM UNNI,3122 W 8TH ST,LOS ANGELES,90005,2,60,+12133521045,3,2016-12-07,81.0,,0,2016
24089,SHIN BEIJING CHINESE RESTAURANT,3101 W OLYMPIC BLVD,LOS ANGELES,90006,1,150,+12139059324,3,2016-08-10,90.0,,0,2016
24090,SHIN CHON RESTAURANT,534 S WESTMORELAND AVE,LOS ANGELES,90020,2,30,+12137600802,3,2015-12-23,93.0,,1,2015
24091,SHIN CHON SEOLNONGTANG,3033 W 6TH ST,LOS ANGELES,90020,2,60,+12136352233,3,2016-12-06,91.0,,0,2016
24092,SHIN KANG SEO MYUN OAK,3250 W OLYMPIC BLVD,LOS ANGELES,90006,21,30,+13233731717,3,2016-12-15,94.0,,0,2016
24093,SHIN RAMEN,1655 N LA BREA AVE,LOS ANGELES,90028,2,60,+13238744692,3,2016-11-08,84.0,,0,2016
24098,SHIN YA,1655 N LA BREA AVE,LOS ANGELES,90028,2,60,+1nan,3,2014-05-12,92.0,,1,2014
24103,SHINCHUN GRANDMAS FOOD,3603 W 6TH ST,LOS ANGELES,90020,2,30,+1nan,3,2015-05-20,90.0,,1,2015
24106,SHINSEUNGKWAN 55 NOODLE,3250 W OLYMPIC BLVD,LOS ANGELES,90006,21,60,+1nan,3,2016-08-24,91.0,,0,2016
24107,SHINSHU SOBADOKORO SOJIBO,2006 SAWTELLE BLVD,LOS ANGELES,90025,2,60,+13104791200,3,2014-03-05,90.0,,1,2014
24108,SHINTARO,1900 N HIGHLAND AVE,LOS ANGELES,90068,4,60,+1nan,3,2017-01-04,92.0,,0,2017
24114,SHISH KABOB,101 W 3RD ST,LOS ANGELES,90012,1,30,+1nan,3,2016-11-17,92.0,,0,2016
24117,SHISHA CAFE,240 N VIRGIL AVE,LOS ANGELES,90004,3,30,+13103978747,2,2013-12-17,96.0,,1,2013
24126,SHOJIN,333 S ALAMEDA ST,LOS ANGELES,90013,22,30,+1nan,3,2016-07-27,96.0,,0,2016
24129,SHOP CAFE,823 EXPOSITION BLVD,LOS ANGELES,90089,1,30,+1nan,2,2016-12-13,98.0,,0,2016
24130,SHOPHOUSE,1059 BROXTON AVE,LOS ANGELES,90024,1,60,+16267746520,3,2017-01-12,96.0,,0,2017
24131,SHOPHOUSE SOUTH EAST ASIAN  KITCHEN,8424 BEVERLY BLVD,LOS ANGELES,90048,2,60,+1nan,3,2016-09-20,90.0,,0,2016
24137,SHORT CAKE,6333 W 3RD ST,LOS ANGELES,90036,50,30,+13237617976,2,2015-09-23,90.0,,1,2015
24140,SHOUBU,3429 W 6TH ST,LOS ANGELES,90020,1,150,+1nan,3,2016-11-04,90.0,,0,2016
24142,SHOWBIZ CAFE,500 S SEPULVEDA BLVD,LOS ANGELES,90049,2,30,+13104719330,2,2015-03-06,97.0,,1,2015
24144,SHRED CAFE,8160 W SUNSET BLVD,LOS ANGELES,90046,2,30,+13233662647,2,2015-09-23,90.0,,1,2015
24150,SHRINE,2999 W 6TH ST BM,LOS ANGELES,90020,1,150,+1nan,3,2016-09-14,91.0,,0,2016
24153,SHU,2932 1/2 N BEVERLY GLEN CIR,LOS ANGELES,90077,1,150,+1nan,3,2016-09-15,91.0,,0,2016
24155,SHUHARI,1522 ABBOT KINNEY,LOS ANGELES,90291,1,30,+1nan,1,2016-07-21,96.0,,0,2016
24156,SHULTON CITY FAMILY RESTAURANT,3603 S SAN PEDRO ST,LOS ANGELES,90011,3,30,+16267736840,3,2016-11-03,96.0,,0,2016
24157,SHUNJI,12244 W PICO BLVD,LOS ANGELES,90064,1,30,+13108264737,3,2016-09-01,90.0,,0,2016
24168,SI LAA THAI DINING,1128 S ROBERTSON BLVD,LOS ANGELES,90035,1,60,+1nan,3,2016-11-03,94.0,,0,2016
24170,SIAM,6531 HOLLYWOOD BLVD,LOS ANGELES,90028,1,30,+13234854874,3,2016-08-26,92.0,,0,2016
24176,SIAM CHAN RESTAURANT,12470 VENICE BLVD,LOS ANGELES,90066,1,60,+13109157408,3,2016-06-21,90.0,,0,2016
24177,SIAM CHAN RESTAURANT,1611 COLBY AVE,LOS ANGELES,90025,1,30,+1nan,3,2016-11-22,94.0,,0,2016
24183,SIAM PARA,1508 N KENMORE AVE,LOS ANGELES,90027,3,30,+13236671728,3,2014-12-18,90.0,,1,2014
24187,SIAM SUNSET,5265 W SUNSET BLVD,LOS ANGELES,90027,1,60,+1nan,3,2016-10-05,83.0,,0,2016
24193,SIB SONG THAI RESTAURANT,2202 W SUNSET BLVD,LOS ANGELES,90026,1,60,+12134136316,3,2016-11-02,90.0,,0,2016
24194,SICHA SIAM RESTAURANT,4403 EAGLE ROCK BLVD,LOS ANGELES,90041,1,60,+1nan,3,2016-09-23,93.0,,0,2016
24201,SIERRA JUAREZ RESTAURANT,1901 8TH AVE,LOS ANGELES,90018,2,30,+13233168214,2,2016-12-15,91.0,,0,2016
24208,SIGNATURE CAFE,8693 VENICE BLVD,LOS ANGELES,90034,1,30,+13108382233,3,2016-10-24,95.0,,0,2016
24212,SILO SPIDER BAR,225 W 7TH ST,LOS ANGELES,90016,3,30,+12136223033,3,2015-01-14,90.0,,1,2015
24213,SILO VODKA BAR,219 W 7TH ST UNIT,LOS ANGELES,90014,1,150,+12132218696,1,2014-06-11,97.0,,1,2014
24220,SILVER LAKE JUICE BAR,2813 W SUNSET BLVD,LOS ANGELES,90026,1,60,+13108809509,2,2016-09-16,85.0,,0,2016
24221,SILVER LAKE LOUNGE,2906 W SUNSET BLVD,LOS ANGELES,90026,1,60,+1nan,1,2016-09-20,95.0,,0,2016
24223,SILVER PLATTER,2700 W 7TH ST,LOS ANGELES,90057,1,60,+13232402186,2,2016-06-09,91.0,,0,2016
24224,SILVER REIGN,11908 MISSISSIPPI AVE,LOS ANGELES,90025,1,150,+1nan,1,2016-10-20,98.0,,0,2016
24227,SILVERCREST KITHCHEN,947 S HOOVER ST,LOS ANGELES,90006,1,60,+12133877278,2,2017-01-11,100.0,,0,2017
24228,SILVERLAKE COFFEE,2388 GLENDALE BLVD,LOS ANGELES,90039,3,60,+13239130388,2,2016-10-18,97.0,,0,2016
24229,SILVERLAKE RAMEN,2927 W SUNSET BLVD,LOS ANGELES,90026,1,60,+13236608100,3,2016-12-06,92.0,,0,2016
24230,SILVERLAKE WINE COMPANY,2395 N GLENDALE BLVD,LOS ANGELES,90039,1,30,+1nan,1,2016-07-14,97.0,,0,2016
24232,SIMBAL,319 E 2ND ST,LOS ANGELES,90012,3,150,+19493969725,3,2016-08-31,92.0,,0,2016
24237,SIMONS BURGERS,830 E WASHINGTON BLVD,LOS ANGELES,90021,2,60,+1nan,3,2016-07-25,97.0,,0,2016
24239,SIMONS RESTAURANT,4828 WHITTIER BLVD,LOS ANGELES,90022,1,30,+13232668664,3,2016-12-14,96.0,,0,2016
24240,SIMPANG ASIA,10433 NATIONAL BLVD,LOS ANGELES,90034,3,60,+13108159075,3,2016-10-25,86.0,,0,2016
24241,SIMPANG DELI,10433 NATIONAL BLVD,LOS ANGELES,90034,3,60,+13108365333,2,2016-11-15,95.0,,0,2016
24242,SIMPLE,3208 W 8TH ST,LOS ANGELES,90005,1,60,+12133839633,3,2016-09-28,84.0,,0,2016
24243,SIMPLE DELICIOUS A CREOLE SOUTHERN CUSINE,4641 W WASHINGTON BLVD,LOS ANGELES,90016,3,30,+13238023706,3,2016-09-20,97.0,,0,2016
24244,SIMPLE SALAD,334 S MAIN ST APT,LOS ANGELES,90015,1,30,+12139358048,3,2016-09-27,97.0,,0,2016
24245,SIMPLE THINGS,8310 W 3RD ST,LOS ANGELES,90048,1,30,+13235923390,3,2016-07-05,90.0,,0,2016
24247,SIMPLETHINGS,10874 KINROSS AVE,LOS ANGELES,90024,1,30,+13108242000,2,2016-09-08,90.0,,0,2016
24252,SIMPLY DELICIOUS BURGER,4220 S CRENSHAW BLVD,LOS ANGELES,90008,1,30,+15622902800,3,2016-06-28,92.0,,0,2016
24257,SIMPLY PHO YOU,698 S VERMONT AVE,LOS ANGELES,90005,9,60,+12133812246,3,2016-09-06,90.5,,0,2016
24259,SIMPLY SALAD,11726 SAN VICENTE BLVD,LOS ANGELES,90049,1,60,+1nan,3,2017-01-11,97.0,,0,2017
24261,SIMPLY SALAD,645 W 9TH ST 106,LOS ANGELES,90015,1,30,+12134889171,2,2016-07-19,94.0,,0,2016
24264,SIMPLY THAI,1850 N HILLHURST AVE,LOS ANGELES,90027,1,60,+1nan,3,2017-01-05,94.0,,0,2017
24265,SIMPLY WHOLESOME,4508 W SLAUSON AVE,LOS ANGELES,90043,1,60,+1nan,3,2016-08-30,91.0,,0,2016
24266,SIN JUNG,3450 W 6TH ST,LOS ANGELES,90020,11,150,+12133869552,3,2016-08-09,81.0,,0,2016
24267,SINALOA EXPRESS,5373 ALHAMBRA AVE,LOS ANGELES,90032,1,30,+13232240364,3,2016-12-07,94.0,,0,2016
24268,SINALOA RESTAURANT,1720 1/2 E FLORENCE AVE,LOS ANGELES,90001,1,30,+1nan,3,2014-06-16,90.0,,1,2014
24274,SINGAPORES BANANA LEAF,6333 W 3RD ST,LOS ANGELES,90036,50,30,+1nan,3,2016-11-15,92.0,,0,2016
24277,SINULANG ALLKELANG,1032 S CRENSHAW BLVD,LOS ANGELES,90019,1,60,+1nan,3,2016-11-10,92.0,,0,2016
24285,SIROODANG,1059 S ALVARADO ST,LOS ANGELES,90006,2,30,+1nan,2,2016-07-14,95.0,,0,2016
24295,SIXTH & PINE,10830 W PICO BLVD,LOS ANGELES,90064,2,150,+1nan,3,2016-12-06,90.0,,0,2016
24296,SIXTH ST TAVERN,630 W 6TH ST,LOS ANGELES,90017,6,150,+12136141900,3,2016-12-06,96.0,,0,2016
24300,SIZZLER,1323 N HIGHLAND AVE,LOS ANGELES,90028,1,151,+13234672353,3,2016-04-13,96.0,,0,2016
24307,SIZZLER,2920 LOS FELIZ BLVD,LOS ANGELES,90039,1,150,+1nan,3,2016-10-19,95.0,,0,2016
24311,SIZZLER,710 S WESTERN AVE,LOS ANGELES,90005,1,151,+1nan,3,2016-11-04,93.0,,0,2016
24320,SIZZLER USA RESTAURANT.,400 S VERMONT AVE,LOS ANGELES,90005,1,151,+1nan,3,2016-10-24,93.0,,0,2016
24322,SIZZLER USA RESTAURANTS,2516 S COLORADO BLVD,LOS ANGELES,90041,1,151,+1nan,3,2016-10-31,96.0,,0,2016
24324,SIZZLERS,5856 W MANCHESTER AVE,LOS ANGELES,90045,1,151,+1nan,3,2016-08-17,94.0,,0,2016
24333,SK DONUTS,5850 W 3RD ST,LOS ANGELES,90036,1,30,+13239352409,3,2016-08-23,90.0,,0,2016
24336,SKADDEN ARPS SLATE & MEAGH,300 S GRAND AVE,LOS ANGELES,90071,6,150,+12136875277,3,2016-11-04,99.0,,0,2016
24339,SKAI CAFE,1159 S VERMONT AVE,LOS ANGELES,90006,1,150,+12134270724,3,2016-10-20,93.0,,0,2016
24343,SKEWERS,500 WORLD WAY,LOS ANGELES,90045,7,150,+1nan,3,2017-01-10,96.0,,0,2017
24345,SKEWS,300 S GRAND AVE,LOS ANGELES,90071,6,30,+1nan,3,2013-07-16,98.0,,1,2013
24346,SKIN GENTLEMANS LOUNGE,3388 S ROBERTSON BLVD,LOS ANGELES,90034,1,60,+1nan,1,2016-02-23,97.0,,0,2016
24349,SKOOBYS,6654 HOLLYWOOD BLVD,LOS ANGELES,90028,2,30,+13234683647,2,2014-10-09,92.0,,1,2014
24357,SKY LOUNGE,3680 WILSHIRE BLVD,LOS ANGELES,90010,12,150,+12133893502,3,2013-11-13,92.0,,1,2013
24363,SKYLIGHT GARDENS,1139 GLENDON AVE,LOS ANGELES,90024,1,151,+13108241818,3,2016-10-19,90.0,,0,2016
24367,SKYS TACOS,5408 W PICO BLVD,LOS ANGELES,90019,1,60,+1nan,3,2016-12-14,94.0,,0,2016
24368,SL DONUTS,4411 S MAIN ST,LOS ANGELES,90037,1,30,+13232345164,2,2016-03-25,92.0,,0,2016
24371,SLAUSON DONUTS,3451 W SLAUSON AVE,LOS ANGELES,90043,1,30,+1nan,2,2015-07-23,95.0,,1,2015
24372,SLICE TRUCK,1523 S BUNDY DR,LOS ANGELES,90025,2,30,+13109442474,3,2016-09-09,99.0,,0,2016
24373,SLICE TRUCK PIZZA,2012 SAWTELLE BLVD,LOS ANGELES,90025,2,30,+19175794761,2,2014-10-23,97.0,,1,2014
24374,SLICEYS PIZZA,3627 W PICO BLVD,LOS ANGELES,90019,2,30,+13237354900,2,2016-09-07,96.0,,0,2016
24379,SLOW FISH,5406 WILSHIRE BLVD,LOS ANGELES,90036,1,60,+13239300170,3,2016-09-23,94.0,,0,2016
24384,SLS HOTEL@ BH/TRES MAIN-KITC,465 S LA CIENEGA BLVD,LOS ANGELES,90048,4,150,+13102462161,3,2016-01-22,93.0,,0,2016
24385,SLS HOTEL@BH/BAZAAR,465 S LA CIENEGA BLVD,LOS ANGELES,90048,4,151,+13102462161,3,2016-02-17,90.0,,0,2016
24386,SLURPIN RAMEN,3500 W 8TH ST,LOS ANGELES,90005,2,60,+12133888607,3,2016-10-11,90.0,,0,2016
24403,SMITH & COHEN,10351 SANTA MONICA BLVD,LOS ANGELES,90024,1,151,+13234324360,3,2016-12-06,90.0,,0,2016
24409,SMOG CUTTER,864 N VIRGIL AVE,LOS ANGELES,90029,1,30,+18189290987,1,2016-02-16,98.0,,0,2016
24411,SMOKE ON HOPE,330 S HOPE ST 2017,LOS ANGELES,90071,1,30,+13104806290,3,2016-12-07,95.0,,0,2016
24412,SMOKE POUTINERIE,1552 N CAHUENGA BLVD,LOS ANGELES,90028,1,30,+1nan,3,2016-11-07,90.0,,0,2016
24413,SMOKEY JOES BARBECUE COMPANY,1436 W JEFFERSON BLVD,LOS ANGELES,90018,2,30,+13237301502,3,2015-02-11,96.0,,1,2015
24419,SNACK BAR,10000 W PICO BLVD,LOS ANGELES,90064,4,60,+1nan,3,2016-12-08,95.0,,0,2016
24424,SNACK MART,1458 S SAN PEDRO ST UNIT,LOS ANGELES,90010,1,30,+19518361241,2,2016-06-30,91.0,,0,2016
24426,SNACK SHACK,5630 S CENTRAL AVE,LOS ANGELES,90014,1,30,+1nan,2,2016-12-07,95.0,,0,2016
24432,SNACK STOP,603 S ATLANTIC BLVD,LOS ANGELES,90022,1,30,+13237808919,2,2016-06-08,95.0,,0,2016
24433,SNACK TOWN,112 W 9TH ST,LOS ANGELES,90015,2,30,+1nan,2,2016-12-08,96.0,,0,2016
24436,SNAKE PIT,7529 MELROSE AVE,LOS ANGELES,90046,1,60,+1nan,3,2016-08-03,93.0,,0,2016
24442,SNOCIETY,330 E 2ND ST,LOS ANGELES,90012,1,30,+12132657879,3,2016-09-16,93.0,,0,2016
24443,SNOCIETY URBAN EATERY,330 E 2ND ST UNIT C,LOS ANGELES,90012,1,60,+12132657879,3,2016-11-08,92.0,,0,2016
24445,SNOOKNUK,506 N LARCHMONT BLVD,LOS ANGELES,90004,1,30,+19174200006,2,2016-10-04,97.0,,0,2016
24453,SNOW STATION,2114 COLORADO BLVD,LOS ANGELES,90041,1,30,+13237399665,1,2016-07-13,90.0,,0,2016
24454,SNOW WHITE CAFE,6769 HOLLYWOOD BLVD,LOS ANGELES,90028,1,60,+1nan,3,2016-10-05,91.0,,0,2016
24458,SNOWLA SHAVERY,3470 W 6TH ST,LOS ANGELES,90020,15,30,+12133821790,2,2016-09-15,95.0,,0,2016
24463,SO BAN,4001 W OLYMPIC BLVD,LOS ANGELES,90019,2,60,+1nan,3,2016-10-11,90.0,,0,2016
24464,SO CAL BURGERS,203 S MEDNIK AVE,LOS ANGELES,90022,1,30,+1nan,2,2016-07-22,95.0,,0,2016
24466,SO HYANG KOREAN REST.,3435 WILSHIRE BLVD,LOS ANGELES,90010,9,151,+1nan,3,2013-11-14,91.0,,1,2013
24467,SO KONG DONG,333 S ALAMEDA ST,LOS ANGELES,90013,22,60,+12136639639,3,2016-08-09,95.0,,0,2016
24468,SO KONG DONG KYO-JA,2716 W OLYMPIC BLVD,LOS ANGELES,90006,5,150,+12133803737,3,2014-02-19,85.0,,1,2014
24473,SOBAN KOREAN RESTAURANT,4001 W OLYMPIC BLVD,LOS ANGELES,90019,2,60,+13239369106,3,2016-12-13,90.0,,0,2016
24479,SODA POPS,349 N LA CIENEGA BLVD,LOS ANGELES,90048,1,60,+13109670119,3,2016-07-13,95.0,,0,2016
24485,SODEXO AMERICA LLC,5960 W SUNSET BLVD,LOS ANGELES,90028,1,150,+16264193556,3,2016-03-29,95.0,,0,2016
24486,SODEXO CAFE,950 S GRAND AVE,LOS ANGELES,90015,2,150,+1nan,3,2016-09-09,100.0,,0,2016
24491,SOFI,8034 W 3RD ST,LOS ANGELES,90036,1,150,+13236510346,3,2016-11-29,91.0,,0,2016
24493,SOFRA KEBAB HOUSE,10821 VENICE BLVD,LOS ANGELES,90034,2,60,+1nan,3,2016-09-28,96.0,,0,2016
24498,SOL FISH MARKET,12000 S CENTRAL AVE,LOS ANGELES,90059,1,30,+13235688888,2,2016-12-01,89.0,,0,2016
24503,SOLAR DE CAHUENGA,1847 N CAHUENGA BLVD,LOS ANGELES,90028,1,60,+1nan,3,2017-01-04,91.0,,0,2017
24504,SOLEIL,1386 WESTWOOD BLVD,LOS ANGELES,90024,1,60,+1nan,3,2016-10-06,92.0,,0,2016
24506,SOLETTO RESTAURANT,801 S FIGUEROA ST,LOS ANGELES,90017,2,151,+13102716000,3,2014-12-19,95.0,,1,2014
24507,SOLHA INVESTMENT,621 S WESTERN AVE,LOS ANGELES,90005,16,60,+12137607474,2,2015-04-01,90.0,,1,2015
24512,SOLO TAPAS,6250 HOLLYWOOD BLVD,LOS ANGELES,90028,8,150,+14242092148,3,2014-11-05,95.0,,1,2014
24516,SOMPUN RESTAURANT,4156 SANTA MONICA BLVD,LOS ANGELES,90029,2,30,+1nan,3,2014-04-09,94.0,,1,2014
24518,SON OF A GUN,8370 W 3RD ST,LOS ANGELES,90048,1,60,+19545996990,3,2016-07-06,92.0,,0,2016
24520,SONG HAY INN,2720 GRIFFITH PARK BLVD,LOS ANGELES,90027,1,60,+1nan,3,2014-09-24,90.0,,1,2014
24527,SONNYS HIDEAWAY,5137 YORK BLVD,LOS ANGELES,90042,1,60,+13232552000,3,2016-10-26,98.0,,0,2016
24530,SONORA BAKERY,4484 E WHITTIER BLVD,LOS ANGELES,90022,1,30,+1nan,2,2016-03-04,90.0,,0,2016
24531,SONORA BAKERY,4484 WHITTIER BLVD,LOS ANGELES,90022,1,30,+13232692253,2,2017-01-09,93.0,,0,2017
24533,SONORATOWN,208 E 8TH ST,LOS ANGELES,90014,2,30,+12136236333,3,2016-07-07,95.0,,0,2016
24534,SONORITAS PRIME TACO,2004 SAWTELLE BLVD,LOS ANGELES,90025,2,30,+1nan,3,2016-09-07,93.0,,0,2016
24535,SONSONATE GRILL,4350 AVALON BLVD,LOS ANGELES,90011,1,150,+13235905844,3,2017-01-10,93.0,,0,2017
24536,SONSONATE GRILL,5011 S WESTERN AVE,LOS ANGELES,90062,1,150,+1nan,3,2016-10-28,94.0,,0,2016
24539,SOO RAK SAN,4003 WILSHIRE BLVD,LOS ANGELES,90010,2,60,+12133892818,3,2016-08-23,92.0,,0,2016
24542,SOOOPS WESTSIDE,10640 WOODBINE ST,LOS ANGELES,90034,2,30,+13234057055,1,2016-11-01,93.0,,0,2016
24543,SOOPSOL KARAOKE & RESTAURANT,4070 W 3RD ST,LOS ANGELES,90020,2,60,+12133800909,3,2016-10-12,91.0,,0,2016
24544,SOOTBULJIP.,3136 W 8TH ST,LOS ANGELES,90005,1,150,+12133873865,3,2016-12-15,93.0,,0,2016
24545,SOP SOK RESTAURANT,4070 W 3RD ST,LOS ANGELES,90020,2,60,+1nan,3,2015-12-14,90.0,,1,2015
24549,SOPITA RAMEN,3087 W PICO BLVD,LOS ANGELES,90006,4,30,+13233569224,3,2016-09-27,90.0,,0,2016
24550,SOR TINO RISTORANTE,908 S BARRINGTON AVE,LOS ANGELES,90049,1,150,+1nan,3,2016-10-19,96.0,,0,2016
24555,SOREGASHI,6775 SANTA MONICA BLVD,LOS ANGELES,90038,4,30,+13106225997,3,2016-11-02,92.0,,0,2016
24558,SOTO EXPRESS,1301 S SOTO ST,LOS ANGELES,90023,1,30,+16263186998,3,2016-11-28,94.0,,0,2016
24559,SOTTO,9575 W PICO BLVD,LOS ANGELES,90035,2,150,+13102770210,3,2016-10-13,92.0,,0,2016
24560,SOUK SHAWARMA,1111 WILSHIRE BLVD,LOS ANGELES,90017,4,30,+1nan,3,2016-07-21,97.0,,0,2016
24564,SOULTANI RESTAURANT,1535 N LA BREA AVE,LOS ANGELES,90028,2,60,+13238764294,3,2016-12-06,92.0,,0,2016
24565,SOUND NIGHTCLUB,1642 LAS PALMAS AVE,LOS ANGELES,90028,1,150,+1nan,3,2016-10-07,92.0,,0,2016
24566,SOUP BAZAAR,199 OLYMPIC BLVD,LOS ANGELES,90015,1,60,+13233386969,3,2016-03-10,96.0,,0,2016
24567,SOUPLANTATION,100 N LA CIENEGA BLVD,LOS ANGELES,90048,4,151,+1nan,3,2016-07-27,94.0,,0,2016
24568,SOUPLANTATION,11911 SAN VICENTE BLVD,LOS ANGELES,90049,4,151,+1nan,3,2016-10-11,94.0,,0,2016
24571,SOUPLANTATION,2921 LOS FELIZ BLVD,LOS ANGELES,90039,2,151,+18586751684,3,2016-11-10,96.0,,0,2016
24573,SOUPLANTATION,6081 CENTER DR,LOS ANGELES,90045,21,151,+13106651144,3,2016-07-20,95.0,,0,2016
24602,SOUTHERN GIRLS DESSERTS,3650 W MARTIN LUTHER KING BLVD,LOS ANGELES,90008,4,30,+13232906645,2,2016-08-02,95.0,,0,2016
24607,SOUTHLAND BEER,740 S WESTERN AVE,LOS ANGELES,90005,4,30,+12139085104,1,2016-11-03,98.0,,0,2016
24610,SOUTHWESTERN UNIV SCHOOL LAW,3050 WILSHIRE BLVD,LOS ANGELES,90010,1,150,+12133882541,3,2016-09-07,95.0,,0,2016
24611,SOY BEAN CHINESE RESTAURANT,11966 WILSHIRE BLVD,LOS ANGELES,90025,2,30,+1nan,3,2014-12-08,83.0,,1,2014
24612,SOY JAPANESE GRILL & ROLL,2813 S FIGUEROA ST,LOS ANGELES,90007,1,30,+1nan,3,2017-01-11,92.0,,0,2017
24613,SOY ROLL & KATSU,3335 S FIGUEROA ST,LOS ANGELES,90007,9,30,+1nan,3,2016-12-20,94.0,,0,2016
24614,SOY SAUCE ROLL & BOWL,7131 W SUNSET BLVD,LOS ANGELES,90046,2,30,+13238767000,3,2016-11-21,96.0,,0,2016
24615,SOY SAUCE ROLL AND BOWL,7131 W SUNSET BLVD,LOS ANGELES,90046,2,30,+13238767000,3,2013-07-30,91.0,,1,2013
24626,SPAIN RESTAURANT,1866 N GLENDALE BLVD,LOS ANGELES,90026,1,60,+1nan,3,2016-07-19,95.0,,0,2016
24628,SPARE TIRE,5368 WILSHIRE BLVD,LOS ANGELES,90036,1,150,+1nan,3,2016-09-21,92.0,,0,2016
24635,SPARTINA,7505 MELROSE AVE,LOS ANGELES,90046,2,60,+13237821023,3,2016-12-27,91.0,,0,2016
24636,SPATOLA GELATO,11725 BARRINGTON CT,LOS ANGELES,90049,1,30,+1nan,2,2017-01-12,98.0,,0,2017
24638,SPAZIO CAFFE,245 MAIN ST,LOS ANGELES,90291,3,30,+18183842345,3,2015-02-12,95.0,,1,2015
24640,SPEAR STEAK & SEAFOOD HOUSE,0800 W 6TH ST,LOS ANGELES,90012,1,151,+12136883000,3,2016-12-06,90.0,,0,2016
24643,SPEARMINT RHINO,2020 E OLYMPIC BLVD,LOS ANGELES,90023,1,150,+1nan,1,2016-06-23,93.0,,0,2016
24648,SPECIALTYS CAFE & BAKERY,11150 SANTA MONICA BLVD,LOS ANGELES,90025,2,150,+13104452702,3,2013-08-27,94.0,,1,2013
24650,SPECIALTYS CAFE & BAKERY,2121 AVE OF STARS,LOS ANGELES,90067,1,151,+13104452702,2,2016-12-20,90.0,,0,2016
24651,SPECIALTYS CAFE & BAKERY,400 S HOPE ST,LOS ANGELES,90071,2,150,+14153622052,2,2016-04-22,92.0,,0,2016
24656,SPERANZA,2547 HYPERION AVE,LOS ANGELES,90027,1,30,+1nan,3,2016-09-16,91.0,,0,2016
24661,SPICE ON HOLLYWOOD,2011 N HIGHLAND AVE,LOS ANGELES,90068,1,30,+13238760497,3,2017-01-04,92.0,,0,2017
24669,SPICY BBQ,5101 SANTA MONICA BLVD,LOS ANGELES,90029,2,30,+13236634211,3,2016-10-06,92.5,,0,2016
24688,SPIREWORKS,1061 BROXTON AVE,LOS ANGELES,90024,2,60,+14242206299,3,2017-01-10,90.0,,0,2017
24696,SPITZ,1725 N HILLHURST AVE,LOS ANGELES,90027,1,60,+13135223309,3,2016-12-14,92.0,,0,2016
24697,SPITZ,2506 COLORADO BLVD,LOS ANGELES,90041,1,60,+1nan,3,2016-12-14,92.0,,0,2016
24698,SPITZ,3737 N CAHUENGA BLVD,LOS ANGELES,91604,1,60,+18184341782,3,2016-10-04,91.0,,0,2016
24699,SPITZ RESTAURANT,371 E 2ND ST,LOS ANGELES,90012,1,60,+1nan,3,2016-09-09,90.0,,0,2016
24707,SPOON AND CHOPSTICKS,3417 W 6TH ST,LOS ANGELES,90020,1,60,+12133895422,3,2016-08-25,90.0,,0,2016
24708,SPOON BY H.,7158 BEVERLY BLVD,LOS ANGELES,90036,1,30,+13239300789,2,2016-10-25,93.0,,0,2016
24712,SPOONFUL,3413 W CAHUENGA BLVD W,LOS ANGELES,90068,1,150,+13235122500,3,2014-02-20,92.0,,1,2014
24714,SPORTS BAR,5865 COMPTON AVE,LOS ANGELES,90001,1,30,+1nan,1,2016-09-16,99.0,,0,2016
24722,SPRAZZO CUCINA ITALIANA,1389 WESTWOOD BLVD,LOS ANGELES,90024,1,60,+1nan,3,2016-08-04,94.0,,0,2016
24723,SPREAD MEDITERRANEAN KITCHEN,334 S MAIN ST,LOS ANGELES,90013,5,150,+12133475211,2,2016-06-15,96.0,,0,2016
24726,SPRING FOR COFFEE,548 S SPRING ST,LOS ANGELES,90013,2,30,+1nan,2,2016-12-08,92.0,,0,2016
24727,SPRING FOR COFFEE/ SESTAN JUICERY,530 S GRAND AVE,LOS ANGELES,90071,1,30,+13102799518,2,2016-12-07,95.0,,0,2016
24729,SPRING ST,626 S SPRING ST,LOS ANGELES,90014,2,150,+12136041044,2,2016-10-13,93.0,,0,2016
24730,SPRING STREET SMOKEHOUSE,640 N SPRING ST,LOS ANGELES,90012,1,60,+1nan,3,2016-11-23,95.0,,0,2016
24731,SPRING TIME IN NEW YORK,557 S SPRING ST,LOS ANGELES,90013,1,30,+1nan,3,2016-11-22,96.0,,0,2016
24735,SPRINKLERS CUPCAKES,420 N LA CIENEGA BLVD,LOS ANGELES,90048,1,30,+13106524102,2,2016-10-12,95.0,,0,2016
24736,SPRINKLES A THE GROVE,189 THE GROVE DR,LOS ANGELES,90036,20,30,+13139314498,2,2016-08-23,91.0,,0,2016
24737,SPRINKLES CALIFORNIA LLC,735 S FIGUEROA ST,LOS ANGELES,90048,21,30,+13106524102,2,2015-05-24,95.0,,1,2015
24738,SPRINKLES CUPCAKES,422 N LA CIENEGA BLVD,LOS ANGELES,90048,1,30,+1nan,2,2016-10-12,95.0,,0,2016
